"appid","percent","owners"
758560,0.9,10000
758570,0.91,10000
758580,1.0,10000
758590,1.0,10000
758600,0.5,10000
758610,1.0,10000
758620,1.0,10000
758630,1.0,10000
758650,1.0,10000
758660,0.95,10000
758700,0.65,10000
758730,0.83,10000
758790,0.6,10000
758870,0.89,10000
758880,0.5,10000
758920,0.68,10000
758930,0.92,10000
758980,0.68,35000
758990,0.83,10000
759000,0.89,10000
759010,0.42,10000
759030,1.0,10000
759040,1.0,10000
759060,0.68,10000
759090,0.63,10000
759160,0.68,10000
759220,0.75,10000
759260,0.73,10000
759440,0.85,10000
759460,0.64,35000
759500,0.71,10000
759530,0.63,75000
759540,0.87,10000
759610,0.4,10000
759640,0.93,10000
759650,0.91,10000
759740,0.67,35000
759750,0.44,10000
759800,0.68,10000
759830,0.88,10000
759840,0.0,10000
759850,0.6,10000
759920,1.0,10000
759940,0.88,10000
759950,0.4,10000
759970,0.92,75000
759980,1.0,10000
760000,0.87,10000
760010,0.67,10000
760030,0.89,10000
760050,0.95,10000
760060,0.88,150000
760080,0.85,10000
760220,1.0,10000
760320,0.93,10000
760330,0.99,10000
760350,0.69,10000
760360,0.43,10000
760390,1.0,10000
760400,0.76,10000
760440,0.57,10000
760450,0.86,10000
760460,0.56,10000
760490,0.56,10000
760510,0.94,10000
760530,0.6,10000
760550,0.81,10000
760560,0.5,10000
760580,0.8,10000
760620,0.77,10000
760660,0.23,10000
760680,0.33,10000
760700,0.81,10000
760740,0.57,10000
760750,0.66,10000
760800,0.76,10000
760860,0.61,10000
760870,0.34,10000
760880,0.62,10000
760890,0.99,10000
760900,0.25,10000
760920,0.78,10000
760930,0.49,10000
760960,0.83,10000
760970,1.0,10000
760990,0.66,10000
761000,0.6,10000
761030,0.84,10000
761040,1.0,10000
761070,0.88,35000
761100,0.4,10000
761110,0.5,10000
761130,0.0,10000
761150,1.0,10000
761170,0.81,35000
761190,0.4,10000
761220,0.67,10000
761280,0.76,35000
761290,1.0,10000
761300,1.0,10000
761310,0.88,10000
761320,0.86,10000
761330,0.92,10000
761410,0.72,10000
761420,0.52,10000
761430,0.87,10000
761440,0.35,10000
761460,0.92,35000
761480,1.0,10000
761570,0.67,10000
761600,0.93,10000
761620,0.84,75000
761630,0.29,35000
761640,0.21,10000
761660,0.38,10000
761670,1.0,10000
761700,0.89,10000
761760,0.72,10000
761790,0.6,10000
761880,0.33,10000
761890,0.56,150000
761910,0.9,10000
761930,0.0,10000
762030,0.95,10000
762080,0.66,10000
762110,0.7,10000
762120,0.0,10000
762130,0.5,10000
762190,0.9,10000
762240,1.0,10000
762270,1.0,10000
762360,1.0,10000
762380,0.64,10000
762480,0.65,10000
762490,0.84,10000
762500,0.86,10000
762520,0.58,10000
762560,0.79,10000
762590,0.82,10000
762610,0.98,10000
762630,0.6,10000
762650,0.78,10000
762670,0.33,10000
762680,1.0,10000
762850,0.33,10000
762860,1.0,10000
762900,0.55,10000
762930,1.0,10000
762950,0.78,10000
762980,1.0,10000
763010,0.88,10000
763050,0.8,10000
763070,0.69,10000
763090,0.47,10000
763200,0.56,10000
763210,0.79,10000
763230,0.9,35000
763250,0.79,10000
763270,0.58,10000
763290,0.63,10000
763300,0.22,10000
763320,0.88,10000
763350,0.89,10000
763360,0.73,10000
763380,1.0,10000
763400,0.39,10000
763410,0.84,350000
763430,0.76,10000
763490,0.27,10000
763520,0.74,10000
763540,0.58,10000
763610,0.78,10000
763630,0.42,10000
763650,0.71,10000
763680,1.0,10000
763700,0.26,10000
763720,0.57,10000
763730,0.64,10000
763740,0.41,10000
763750,0.8,10000
763760,0.89,35000
763770,0.74,10000
763790,0.96,10000
763810,0.78,10000
763870,0.88,10000
763910,0.9,10000
763930,0.97,10000
763950,0.2,10000
763970,0.69,35000
764010,0.57,10000
764030,0.76,150000
764050,0.86,35000
764090,1.0,10000
764110,0.81,10000
764180,1.0,10000
764230,0.91,10000
764240,0.8,10000
764280,0.94,10000
764300,0.88,10000
764370,1.0,10000
764390,1.0,10000
764410,0.63,10000
764430,0.63,10000
764470,0.79,10000
764490,0.69,10000
764500,0.75,10000
764510,0.87,35000
764550,0.5,10000
764560,0.67,10000
764570,0.87,35000
764580,0.76,10000
764590,0.73,10000
764670,0.65,10000
764720,1.0,10000
764780,0.0,10000
764790,0.95,75000
764830,0.75,10000
764870,1.0,10000
764880,1.0,10000
764890,0.9,10000
764920,0.65,35000
764970,0.82,10000
765010,0.4,10000
765030,0.95,10000
765040,1.0,10000
765060,1.0,10000
765100,0.92,10000
765140,0.5,10000
765160,0.9,10000
765170,1.0,10000
765180,0.58,10000
765200,0.49,10000
765210,0.76,10000
765230,0.77,10000
765240,0.0,10000
765250,0.75,10000
765260,0.78,10000
765290,0.33,10000
765300,0.89,10000
765320,0.6,10000
765350,1.0,10000
765360,0.72,10000
765370,0.0,10000
765380,0.86,10000
765390,0.11,10000
765400,0.22,10000
765410,0.84,10000
765460,0.67,10000
765470,0.67,10000
765490,0.94,10000
765530,0.67,10000
765560,0.57,10000
765570,0.5,10000
765590,0.86,10000
765610,0.91,10000
765620,0.2,10000
765630,0.33,10000
765640,0.94,10000
765690,1.0,10000
765710,0.86,150000
765730,0.57,10000
765770,0.9,10000
765780,1.0,10000
765790,0.5,10000
765840,0.71,10000
765850,0.9,10000
765860,0.6,10000
765870,0.89,10000
765880,0.71,10000
765890,0.94,10000
765900,0.76,10000
765910,0.78,10000
765940,0.86,10000
765950,0.56,10000
766000,0.89,10000
766010,1.0,10000
766040,0.5,10000
766070,0.0,10000
766090,0.45,10000
766110,0.88,10000
766280,0.95,10000
766320,0.79,10000
766370,0.71,35000
766420,0.5,10000
766430,0.71,10000
766460,0.0,10000
766500,0.5,10000
766530,0.3,10000
766560,0.96,10000
766570,0.66,750000
766600,0.5,10000
766620,0.0,10000
766630,0.85,10000
766650,0.86,10000
766700,0.56,10000
766730,0.95,10000
766740,0.96,10000
766780,0.8,10000
766850,0.63,10000
766920,0.88,10000
766940,0.96,10000
767030,0.54,10000
767050,0.54,10000
767100,0.63,10000
767110,0.35,10000
767130,0.22,10000
767170,0.51,10000
767200,0.94,10000
767240,0.75,10000
767300,0.5,10000
767310,0.28,10000
767330,0.0,10000
767360,0.91,10000
767390,0.62,10000
767400,0.77,10000
767420,0.57,75000
767460,0.75,10000
767500,0.72,10000
767560,0.45,750000
767590,1.0,10000
767600,0.5,10000
767680,1.0,10000
767690,0.86,35000
767810,0.74,35000
767840,0.5,10000
767870,0.9,10000
767910,0.43,10000
767930,0.85,10000
767960,1.0,10000
767970,0.77,10000
767980,0.4,10000
768020,1.0,10000
768060,0.71,10000
768100,0.83,75000
768110,0.5,10000
768130,0.33,10000
768170,0.17,10000
768270,1.0,10000
768290,0.95,10000
768300,0.7,10000
768310,0.58,10000
768370,0.67,10000
768470,0.83,10000
768480,0.45,10000
768510,0.42,35000
768540,0.72,10000
768550,0.54,10000
768570,0.2,10000
768580,0.88,10000
768590,1.0,10000
768640,1.0,10000
768740,1.0,10000
768750,0.48,150000
768770,1.0,10000
768800,0.63,10000
768820,1.0,10000
768840,0.56,35000
768880,0.92,10000
768990,0.55,10000
769020,0.92,10000
769030,0.0,10000
769060,0.61,10000
769080,0.69,10000
769110,0.45,10000
769150,0.43,10000
769160,1.0,10000
769200,0.37,10000
769220,0.56,10000
769320,1.0,10000
769330,0.61,35000
769340,0.48,10000
769360,0.65,10000
769370,0.78,10000
769390,0.17,10000
769410,0.94,10000
769420,1.0,10000
769440,0.45,35000
769540,0.4,10000
769580,0.86,10000
769590,0.64,10000
769630,1.0,35000
769640,0.67,10000
769680,1.0,10000
769690,0.6,10000
769730,0.73,10000
769840,0.93,10000
769910,0.93,10000
769920,0.78,150000
769930,1.0,10000
769940,0.57,35000
769950,0.73,10000
769970,0.75,10000
769980,0.75,10000
770020,0.75,10000
770050,0.67,10000
770070,0.7,10000
770090,0.8,35000
770100,0.8,10000
770110,0.86,10000
770120,1.0,10000
770160,0.6,10000
770200,0.43,10000
770240,0.42,350000
770270,0.4,10000
770320,0.75,10000
770350,0.48,35000
770360,1.0,10000
770370,0.67,10000
770380,1.0,10000
770400,0.27,10000
770410,0.95,10000
770440,0.59,35000
770460,0.63,75000
770500,0.73,75000
770510,0.32,10000
770520,1.0,10000
770560,0.0,10000
770600,0.96,10000
770630,0.94,10000
770660,1.0,10000
770690,0.33,10000
770740,0.4,10000
770790,0.0,10000
770810,0.88,10000
770820,1.0,10000
770830,0.0,10000
770850,0.88,10000
770860,1.0,10000
770870,1.0,10000
770880,1.0,10000
770900,1.0,10000
770920,0.5,10000
771010,0.89,10000
771060,0.71,75000
771070,1.0,10000
771100,0.75,10000
771120,1.0,10000
771130,0.33,10000
771140,0.37,10000
771240,0.97,10000
771250,0.67,35000
771310,0.96,35000
771340,0.5,10000
771350,0.6,10000
771370,0.15,10000
771380,1.0,10000
771400,0.0,10000
771410,0.8,10000
771430,0.86,10000
771440,0.38,10000
771450,0.9,10000
771460,0.65,10000
771470,0.25,10000
771500,0.53,10000
771530,0.84,10000
771540,1.0,10000
771570,0.79,10000
771610,0.46,10000
771670,0.6,10000
771680,0.86,10000
771690,0.67,10000
771710,0.79,10000
771810,0.91,10000
771820,0.33,10000
771840,0.81,10000
771860,1.0,10000
771920,0.68,10000
771950,0.73,10000
772060,0.79,10000
772070,0.69,75000
772080,0.64,10000
772090,0.88,10000
772100,0.0,10000
772160,0.93,35000
772180,0.98,10000
772200,0.78,10000
772210,1.0,10000
772220,0.6,10000
772230,1.0,10000
772240,0.67,10000
772270,0.87,10000
772290,0.97,10000
772300,0.0,10000
772320,0.6,10000
772340,1.0,10000
772360,0.5,10000
772420,0.67,10000
772430,0.77,10000
772440,0.57,10000
772460,0.8,10000
772470,0.93,10000
772480,0.82,10000
772500,0.72,10000
772530,0.75,10000
772600,0.7,10000
772610,0.99,10000
772650,0.5,10000
772670,0.57,10000
772680,0.77,10000
772700,0.74,10000
772730,1.0,10000
772740,0.63,10000
772750,1.0,10000
772990,0.7,10000
773010,0.69,10000
773090,0.85,10000
773120,0.0,10000
773130,0.88,10000
773150,0.88,10000
773170,0.37,10000
773210,1.0,10000
773230,0.79,10000
773240,0.32,35000
773320,0.5,10000
773330,0.4,10000
773360,1.0,10000
773390,0.56,10000
773420,0.76,10000
773430,0.92,10000
773440,0.69,10000
773490,0.91,10000
773510,0.79,10000
773520,0.7,35000
773530,0.53,10000
773540,0.84,10000
773570,0.5,10000
773580,0.85,10000
773590,0.75,10000
773610,1.0,10000
773620,1.0,10000
773640,0.12,10000
773650,0.16,35000
773660,1.0,10000
773670,0.97,35000
773710,1.0,10000
773770,0.54,10000
773870,1.0,10000
773910,0.0,10000
773930,0.86,10000
773951,0.84,350000
774051,0.67,10000
774091,0.94,75000
774121,0.93,10000
774131,0.14,10000
774141,0.73,10000
774161,0.67,10000
774191,0.89,10000
774201,0.91,10000
774221,0.96,10000
774231,0.86,10000
774261,0.69,10000
774281,0.86,10000
774321,0.58,10000
774331,0.88,10000
774351,0.7,10000
774401,0.55,10000
774411,0.54,10000
774421,0.56,10000
774441,0.61,10000
774451,0.43,10000
774461,0.79,75000
774501,1.0,10000
774511,0.74,35000
774531,1.0,10000
774541,0.74,10000
774551,0.8,10000
774561,0.93,10000
774711,0.79,10000
774721,1.0,10000
774731,1.0,10000
774781,0.78,10000
774811,0.67,75000
774831,0.14,10000
774861,0.7,10000
774891,0.75,10000
774901,0.69,10000
774911,0.7,10000
774921,0.57,10000
775200,1.0,10000
775220,0.55,150000
775270,1.0,10000
775310,1.0,10000
775320,0.87,10000
775430,0.79,10000
775460,0.71,10000
775490,0.71,10000
775520,0.79,10000
775530,0.89,10000
775570,1.0,10000
775690,1.0,10000
775720,0.73,10000
775730,0.91,10000
775760,0.78,10000
775790,0.4,10000
775810,0.7,10000
775820,0.79,10000
775850,0.55,10000
775860,0.5,10000
775900,0.65,10000
775910,0.75,10000
775940,0.87,35000
775960,0.97,10000
776000,0.64,10000
776020,0.5,10000
776040,0.78,10000
776080,0.68,10000
776100,0.4,10000
776160,0.69,10000
776190,0.5,35000
776290,0.22,10000
776320,0.6,10000
776340,0.76,10000
776360,1.0,10000
776370,0.85,10000
776390,0.67,10000
776410,0.0,10000
776430,0.5,10000
776440,0.67,10000
776450,1.0,10000
776490,0.86,150000
776510,0.6,10000
776540,0.83,10000
776550,0.27,10000
776580,0.69,10000
776600,0.73,10000
776610,0.33,10000
776670,0.54,10000
776720,0.91,10000
776740,0.5,10000
776780,1.0,10000
776790,0.81,10000
776820,0.62,10000
776830,0.89,10000
776890,0.37,10000
776920,1.0,10000
776960,0.69,10000
776970,0.0,10000
777000,0.25,10000
777020,0.62,10000
777040,0.67,10000
777050,0.59,10000
777090,0.78,10000
777100,0.33,10000
777130,0.89,35000
777140,0.55,10000
777150,0.86,10000
777160,0.82,10000
777200,0.95,10000
777220,0.95,10000
777240,0.84,35000
777250,0.57,10000
777270,0.62,10000
777310,0.29,10000
777340,0.82,10000
777350,0.6,10000
777360,1.0,10000
777380,0.5,10000
777400,0.67,35000
777420,0.6,10000
777430,0.77,10000
777530,0.33,10000
777540,0.5,10000
777550,0.75,10000
777560,0.5,10000
777580,1.0,10000
777590,0.81,10000
777610,1.0,10000
777620,0.0,10000
777640,0.43,10000
777650,0.85,75000
777660,0.25,10000
777730,0.5,10000
777760,0.5,10000
777770,0.82,10000
777790,0.9,10000
777820,0.8,10000
777850,0.8,10000
777860,0.0,10000
777870,1.0,10000
777880,0.83,10000
777900,0.75,10000
778000,0.0,10000
778030,0.8,10000
778050,0.77,10000
778080,0.3,10000
778110,0.67,10000
778120,0.4,10000
778150,0.85,10000
778230,0.58,10000
778240,0.5,10000
778250,0.78,10000
778260,0.85,35000
778270,0.0,10000
778330,0.97,10000
778340,0.77,10000
778360,0.44,10000
778390,0.95,10000
778400,0.96,10000
778410,0.65,10000
778420,0.37,75000
778450,0.28,35000
778460,0.67,10000
778470,1.0,10000
778540,0.33,10000
778550,0.08,10000
778570,0.71,10000
778580,0.5,10000
778590,0.38,10000
778610,0.94,75000
778640,0.95,10000
778650,1.0,10000
778700,0.78,350000
778710,0.0,10000
778760,0.67,10000
778770,0.33,10000
778800,1.0,10000
778810,0.71,10000
778830,0.33,10000
778840,0.9,10000
778850,0.63,35000
778860,0.69,10000
778870,1.0,10000
778900,1.0,10000
778910,0.35,10000
778930,0.79,10000
779050,0.75,10000
779060,0.54,10000
779070,0.5,10000
779090,0.9,10000
779100,0.74,10000
779110,0.67,10000
779130,0.8,10000
779140,0.86,10000
779150,0.0,10000
779160,0.5,10000
779190,0.47,35000
779220,0.75,10000
779240,0.52,10000
779250,0.74,10000
779300,0.6,10000
779310,0.18,10000
779320,0.86,10000
779330,0.73,35000
779360,0.88,10000
779390,0.6,10000
779410,0.89,10000
779420,0.57,10000
779430,0.87,10000
779550,0.5,10000
779560,0.7,10000
779570,0.52,10000
779580,1.0,10000
779590,0.86,10000
779620,0.86,10000
779640,0.89,35000
779650,0.65,75000
779700,0.83,10000
779730,1.0,10000
779760,1.0,10000
779780,1.0,10000
779790,0.6,10000
779800,0.33,10000
779840,0.0,10000
779850,0.8,10000
779870,1.0,10000
779960,0.85,10000
779990,0.96,35000
780000,0.6,10000
780080,0.69,10000
780100,0.51,10000
780120,0.38,35000
780160,0.5,10000
780210,0.78,10000
780220,0.33,10000
780230,1.0,10000
780260,0.67,10000
780280,0.92,35000
780320,0.67,10000
780330,0.3,10000
780350,0.81,10000
780360,0.17,10000
780380,0.29,10000
780390,0.89,10000
780410,0.39,10000
780440,0.33,10000
780500,0.92,10000
780520,1.0,10000
780570,1.0,10000
780580,0.65,10000
780630,0.8,10000
780690,0.0,10000
780710,0.8,10000
780740,1.0,10000
780750,0.64,10000
780760,0.89,10000
780800,0.6,10000
780840,0.87,10000
780850,1.0,10000
780970,0.33,10000
781000,0.0,10000
781030,0.39,150000
781040,0.6,10000
781050,0.51,10000
781100,0.4,10000
781110,1.0,10000
781130,0.73,10000
781220,0.71,10000
781230,0.61,10000
781240,0.14,10000
781250,0.75,10000
781260,0.5,10000
781270,0.69,10000
781280,0.75,10000
781290,0.22,10000
781310,1.0,10000
781320,0.92,10000
781380,1.0,10000
781440,0.96,150000
781480,0.7,10000
781490,1.0,10000
781500,1.0,10000
781520,0.37,10000
781560,0.78,10000
781590,0.84,10000
781610,0.38,10000
781630,0.5,10000
781640,0.83,10000
781650,0.73,10000
781660,0.64,10000
781670,0.8,10000
781680,0.75,10000
781700,0.4,35000
781760,0.64,10000
781780,0.0,10000
781800,0.59,10000
781810,0.9,10000
781820,0.95,10000
781860,1.0,10000
781880,0.53,10000
781890,1.0,10000
781930,0.75,10000
781950,0.8,10000
781990,0.92,10000
782020,0.38,10000
782050,0.78,10000
782080,0.35,10000
782100,0.45,10000
782120,1.0,10000
782130,0.75,10000
782140,0.59,10000
782160,0.25,10000
782180,0.96,10000
782190,0.8,10000
782210,1.0,10000
782280,0.67,10000
782300,0.67,10000
782320,0.5,10000
782340,0.94,35000
782380,0.58,10000
782410,0.13,10000
782450,1.0,10000
782460,1.0,10000
782510,0.45,10000
782570,0.73,35000
782610,1.0,10000
782630,0.64,10000
782650,1.0,10000
782660,0.49,35000
782670,0.63,75000
782690,0.68,150000
782700,0.0,10000
783050,0.87,75000
783060,0.38,10000
783070,1.0,10000
783090,1.0,10000
783120,0.98,10000
783140,0.63,10000
783170,0.63,75000
783180,0.89,10000
783200,0.77,10000
783210,0.82,10000
783220,0.13,10000
783230,1.0,10000
783240,0.31,150000
783250,1.0,10000
783260,0.87,10000
783270,1.0,10000
783310,0.58,10000
783330,0.38,10000
783420,0.54,10000
783440,0.91,10000
783450,0.65,10000
783470,0.68,10000
783590,0.71,10000
783600,0.6,10000
783650,1.0,10000
783720,0.75,10000
783790,1.0,10000
783810,0.81,35000
783860,0.79,10000
783890,0.44,10000
783900,0.26,10000
783920,0.32,10000
783940,0.88,10000
783960,0.0,10000
783980,0.2,10000
784000,0.21,10000
784010,1.0,10000
784050,0.67,10000
784100,0.86,10000
784130,1.0,10000
784150,0.81,75000
784180,1.0,10000
784940,0.5,10000
784950,0.49,150000
785030,0.26,35000
785070,0.88,10000
785100,0.92,10000
785110,0.78,10000
785130,0.85,35000
785140,0.72,10000
785480,0.88,10000
785560,1.0,10000
785590,0.8,10000
785610,0.62,10000
785640,0.69,10000
785660,0.55,10000
785670,0.41,10000
785680,0.05,10000
785690,0.58,35000
785740,0.76,75000
785750,0.95,10000
785780,0.8,10000
785840,0.81,35000
785850,0.64,10000
785870,1.0,10000
785880,0.85,10000
785890,0.96,10000
785920,0.5,10000
785930,0.73,10000
785940,0.67,10000
785950,0.14,10000
785960,0.53,10000
786090,1.0,10000
786100,1.0,10000
786120,1.0,10000
786130,0.0,10000
786140,0.95,10000
786170,0.67,10000
786180,0.8,10000
786280,0.67,10000
786290,0.6,10000
786330,1.0,10000
786340,0.67,10000
786350,1.0,10000
786370,0.62,35000
786390,0.75,10000
786400,0.88,10000
786410,0.73,35000
786420,0.71,10000
786450,0.73,10000
786470,1.0,10000
786490,0.57,10000
786510,0.86,10000
786520,0.78,150000
786560,0.42,10000
786570,0.6,10000
786580,0.71,10000
786590,1.0,10000
786620,1.0,10000
786630,0.84,10000
786650,0.87,10000
786670,0.26,10000
786680,0.81,35000
786690,0.56,10000
786710,0.93,10000
786720,0.63,10000
786740,0.2,10000
786750,0.32,10000
786770,0.8,10000
786800,1.0,10000
786820,1.0,10000
786840,0.5,10000
786850,0.59,35000
786910,0.78,10000
786940,0.0,10000
786950,0.67,10000
786980,0.5,10000
786990,0.91,10000
787040,0.63,10000
787050,1.0,10000
787070,0.97,10000
787100,0.0,10000
787110,0.77,35000
787140,0.0,10000
787170,0.86,10000
787190,0.75,10000
787200,1.0,10000
787220,0.78,35000
787240,0.62,10000
787250,0.49,10000
787260,0.94,10000
787370,0.67,35000
787390,0.77,10000
787400,0.81,35000
787420,0.31,10000
787430,0.17,10000
787440,0.7,10000
787450,0.9,150000
787460,0.57,10000
787480,0.97,35000
787530,0.75,10000
787550,0.58,10000
787570,0.76,10000
787620,1.0,10000
787640,0.75,10000
787650,1.0,10000
787690,0.67,10000
787710,0.9,10000
787720,0.67,10000
787730,0.5,10000
787740,0.6,10000
787750,0.65,35000
787780,0.52,10000
787790,0.58,75000
787840,0.67,10000
787860,0.77,750000
787930,0.78,10000
787960,0.5,10000
787970,0.85,10000
787980,0.91,10000
787990,0.67,10000
788020,0.0,10000
788050,0.8,10000
788120,1.0,10000
788130,0.68,75000
788150,0.89,10000
788180,0.8,10000
788190,0.75,10000
788200,0.6,10000
788210,0.63,10000
788250,0.56,10000
788270,0.84,35000
788310,1.0,10000
788320,0.8,10000
788330,1.0,10000
788350,0.5,10000
788380,0.86,35000
788390,1.0,10000
788410,0.87,10000
788420,0.93,10000
788470,0.41,75000
788480,0.83,10000
788490,0.58,10000
788500,0.33,10000
788510,0.3,75000
788520,0.82,10000
788540,0.73,10000
788610,0.58,10000
788630,0.81,10000
788640,0.48,10000
788690,0.89,10000
788700,0.77,10000
788720,0.44,10000
788730,1.0,10000
788740,0.7,10000
788760,0.92,10000
788770,0.96,350000
788800,0.27,10000
788810,0.54,10000
788820,0.69,10000
788870,0.35,10000
788880,0.46,350000
788890,1.0,10000
788900,0.8,10000
788910,0.62,75000
788930,0.98,10000
788960,0.17,10000
788970,0.65,10000
789050,0.88,10000
789090,0.96,10000
789100,0.39,75000
789110,0.61,10000
789120,0.79,10000
789200,0.86,10000
789210,1.0,10000
789220,0.38,10000
789240,0.82,10000
789260,0.8,10000
789270,0.58,10000
789280,1.0,10000
789290,0.81,10000
789480,1.0,10000
789490,0.5,10000
789510,0.5,10000
789520,0.33,10000
789540,0.91,35000
789550,0.75,10000
789570,0.98,10000
789600,1.0,10000
789610,1.0,10000
789620,0.77,35000
789670,0.57,10000
789680,0.5,10000
789700,0.5,10000
789720,1.0,10000
789730,0.81,10000
789740,0.89,10000
789750,0.86,10000
789760,0.92,10000
789880,0.38,10000
789890,0.41,10000
789900,0.47,10000
789910,0.74,10000
789930,0.53,10000
789950,0.71,10000
789970,0.0,10000
789980,0.0,10000
790020,0.88,10000
790050,1.0,10000
790060,1.0,10000
790080,0.85,10000
790120,0.9,10000
790130,0.56,10000
790160,0.28,10000
790170,1.0,10000
790210,0.5,10000
790230,0.55,10000
790260,0.82,10000
790290,0.9,10000
790300,0.43,10000
790350,0.89,10000
790390,1.0,10000
790450,0.84,10000
790540,0.33,10000
790550,1.0,10000
790570,0.6,10000
790600,0.67,75000
790630,0.86,10000
790660,0.32,10000
790700,0.65,10000
790710,0.59,150000
790740,0.93,35000
790750,0.89,10000
790760,0.5,10000
790790,0.6,35000
790800,0.0,10000
790810,0.4,10000
790820,0.88,75000
790840,0.6,10000
790850,0.94,35000
790860,0.71,10000
790930,0.82,10000
790950,0.33,10000
790960,0.8,10000
791000,1.0,10000
791020,0.91,10000
791050,0.5,10000
791140,0.89,10000
791150,0.4,35000
791160,0.87,10000
791180,0.94,10000
791290,1.0,10000
791300,0.72,10000
791320,0.4,10000
791330,0.84,75000
791340,0.33,35000
791350,0.38,35000
791370,1.0,10000
791380,0.5,10000
791400,1.0,10000
791430,0.5,10000
791470,1.0,10000
791490,1.0,10000
791500,0.95,10000
791540,0.82,10000
791570,0.56,10000
791590,0.42,10000
791600,1.0,10000
791700,0.89,10000
791740,0.5,10000
791750,0.82,10000
791760,0.57,10000
791770,1.0,10000
791790,0.0,10000
791800,1.0,10000
791930,0.84,350000
791950,0.28,10000
791960,1.0,10000
791970,0.53,10000
791990,0.46,10000
792000,1.0,10000
792030,0.93,35000
792050,0.92,10000
792060,0.25,10000
792070,0.5,10000
792080,1.0,10000
792100,0.94,35000
792160,0.78,10000
792190,1.0,10000
792230,0.5,10000
792320,0.8,10000
792340,0.6,10000
792350,0.94,10000
792370,0.93,10000
792400,0.75,10000
792410,0.84,10000
792480,0.5,10000
792500,0.67,10000
792560,0.89,10000
792570,0.76,35000
792640,0.5,10000
792650,0.9,10000
792660,0.81,10000
792670,0.13,10000
792680,0.5,10000
792710,0.96,10000
792720,0.9,10000
792760,0.0,10000
792800,0.42,10000
792810,0.13,10000
792820,1.0,10000
792850,0.9,10000
792860,0.91,10000
792870,0.5,10000
792880,0.57,10000
792900,0.14,10000
792930,0.67,10000
792940,0.29,10000
792970,0.77,10000
792990,0.39,35000
793000,1.0,10000
793010,0.87,10000
793030,1.0,10000
793050,0.51,35000
793150,0.59,10000
793180,0.21,10000
793200,0.84,10000
793210,0.67,10000
793220,0.79,10000
793240,0.89,10000
793250,0.0,10000
793260,0.75,10000
793280,1.0,10000
793350,0.95,75000
793360,0.8,10000
793410,1.0,10000
793450,0.97,10000
793480,1.0,10000
793490,0.56,35000
793510,0.29,10000
793570,0.0,10000
793600,0.87,10000
793620,0.83,10000
793630,0.86,10000
793640,1.0,10000
793670,0.7,10000
793690,0.99,10000
793700,0.38,10000
793710,0.5,10000
793740,0.94,10000
793760,0.67,10000
793820,1.0,10000
793880,0.84,10000
793940,0.56,10000
793970,0.33,10000
793990,0.7,10000
794030,1.0,10000
794050,0.13,10000
794180,0.32,10000
794190,0.89,10000
794230,0.67,10000
794260,0.73,150000
794270,0.74,10000
794300,0.31,10000
794360,0.47,10000
794390,0.95,10000
794410,0.6,10000
794480,0.62,10000
794490,0.73,10000
794530,0.29,10000
794550,0.93,10000
794570,0.83,10000
794580,0.74,10000
794600,0.67,750000
794630,1.0,10000
794640,0.5,10000
794710,1.0,10000
794740,0.67,10000
794760,0.92,10000
794780,0.89,10000
794800,0.84,10000
794810,0.35,10000
794820,0.56,35000
794830,1.0,10000
794910,0.34,10000
794920,0.13,10000
794940,1.0,10000
794950,0.88,10000
794990,0.5,10000
795030,0.91,10000
795040,0.97,10000
795050,1.0,10000
795070,0.0,10000
795100,0.94,350000
795110,0.91,10000
795120,0.67,10000
795140,1.0,10000
795160,0.64,10000
795220,0.83,10000
795230,0.0,10000
795320,0.5,10000
795430,0.75,10000
795480,0.25,10000
795490,0.5,10000
795500,0.28,10000
795510,0.89,10000
795530,0.42,10000
795550,0.67,10000
795570,0.96,10000
795610,0.67,10000
795680,0.73,10000
795910,0.75,10000
795920,0.83,10000
795940,1.0,10000
795950,0.7,10000
795960,0.86,10000
796030,0.38,10000
796050,0.6,10000
796060,1.0,10000
796070,1.0,10000
796090,1.0,10000
796100,0.75,10000
796110,0.71,10000
796130,0.33,10000
796270,0.81,10000
796290,0.68,10000
796320,0.5,10000
796340,0.67,10000
796360,0.65,10000
796370,1.0,10000
796380,0.93,10000
796400,1.0,10000
796430,0.89,10000
796440,0.57,10000
796450,0.46,10000
796460,0.43,10000
796480,0.63,10000
796490,1.0,10000
796500,1.0,10000
796510,0.74,10000
796520,0.57,10000
796580,0.0,10000
796600,0.84,10000
796620,0.78,10000
796640,0.64,10000
796650,0.88,10000
796710,0.89,10000
796760,1.0,10000
796770,0.5,10000
796780,0.9,10000
796790,0.96,10000
796800,0.5,10000
796810,0.44,10000
796830,0.4,10000
796840,0.73,10000
796860,0.34,10000
796890,0.46,10000
796900,0.68,10000
796910,0.74,35000
796920,0.5,10000
796930,1.0,10000
796940,1.0,10000
796950,0.54,10000
796970,1.0,10000
796980,0.5,10000
797010,0.89,35000
797020,0.88,10000
797040,0.41,10000
797060,0.62,10000
797070,0.58,10000
797090,0.36,10000
797190,0.5,10000
797200,0.89,10000
797300,0.67,10000
797310,1.0,10000
797330,1.0,10000
797340,1.0,10000
797350,1.0,10000
797390,0.93,75000
797410,0.83,10000
797420,0.33,10000
797430,0.67,75000
797440,1.0,10000
797450,1.0,10000
797550,1.0,10000
797570,0.95,10000
797610,1.0,10000
